fname,talhao,classe,bounds_minx,bounds_miny,bounds_maxx,bounds_maxy,cobertura_valida,cobertura_pos_mascara,frac_mascara_total,n_instancias,n_pixels_cafe
train_000565,multiplos_mosaico,misto,709757.30938,7698055.36824,709833.0341800001,7698131.09304,0.17266082763671875,0.17266082763671875,0.2640867233276367,5,125295
train_000566,multiplos_mosaico,misto,709772.46913,7698055.36824,709848.1939300001,7698131.09304,0.19392871856689453,0.19392871856689453,0.0717611312866211,8,137086
train_000567,multiplos_mosaico,misto,709787.62888,7698055.36824,709863.3536800001,7698131.09304,0.2498779296875,0.2498779296875,0.0,14,174617
train_000568,multiplos_mosaico,misto,709802.7886300001,7698055.36824,709878.51343,7698131.09304,0.2887592315673828,0.2887592315673828,0.0,14,216892
train_000569,multiplos_mosaico,misto,709817.9483800001,7698055.36824,709893.67318,7698131.09304,0.28462982177734375,0.28462982177734375,0.007739067077636719,15,213431
train_000570,multiplos_mosaico,misto,709833.1081300001,7698055.36824,709908.83293,7698131.09304,0.23293018341064453,0.23293018341064453,0.08019733428955078,15,182163
train_000571,multiplos_mosaico,misto,709848.26788,7698055.36824,709923.99268,7698131.09304,0.21184825897216797,0.21184825897216797,0.12690448760986328,8,170569
train_000572,multiplos_mosaico,misto,709863.42763,7698055.36824,709939.15243,7698131.09304,0.15551376342773438,0.15551376342773438,0.14306640625,5,132668
train_000573,talhao_4_0,adulto,710060.50438,7698055.36824,710136.22918,7698131.09304,0.17609024047851562,0.17609024047851562,0.7412891387939453,11,122744
train_000574,talhao_4_0,adulto,710075.66413,7698055.36824,710151.38893,7698131.09304,0.28671836853027344,0.28671836853027344,0.6224985122680664,25,195641
train_000575,talhao_4_0,adulto,710090.82388,7698055.36824,710166.54868,7698131.09304,0.4557313919067383,0.4557313919067383,0.45247459411621094,26,308958
train_000576,talhao_4_0,adulto,710105.98363,7698055.36824,710181.70843,7698131.09304,0.6075124740600586,0.6075124740600586,0.30014896392822266,29,421996
train_000577,talhao_4_0,adulto,710121.14338,7698055.36824,710196.86818,7698131.09304,0.6914072036743164,0.6914072036743164,0.1616840362548828,34,482196
train_000578,talhao_4_0,adulto,710136.30313,7698055.36824,710212.02793,7698131.09304,0.6521186828613281,0.6521186828613281,0.054846763610839844,31,444708
train_000579,talhao_4_0,adulto,710151.46288,7698055.36824,710227.18768,7698131.09304,0.5312051773071289,0.5312051773071289,0.0,28,364571
train_000580,talhao_4_0,adulto,710166.62263,7698055.36824,710242.3474300001,7698131.09304,0.3522310256958008,0.3522310256958008,0.0,17,246635
train_000581,multiplos_mosaico,misto,710181.78238,7698055.36824,710257.5071800001,7698131.09304,0.19977378845214844,0.19977378845214844,0.0,17,132906
train_000582,multiplos_mosaico,misto,710242.4213800001,7698055.36824,710318.14618,7698131.09304,0.1575021743774414,0.1575021743774414,0.0,33,82018
train_000583,multiplos_mosaico,misto,709742.14963,7698040.20849,709817.87443,7698115.93329,0.17906665802001953,0.17906665802001953,0.48200035095214844,5,138874
train_000584,talhao_13,adulto,709757.30938,7698040.20849,709833.0341800001,7698115.93329,0.27093982696533203,0.27093982696533203,0.28884124755859375,9,190572
train_000585,talhao_13,adulto,709772.46913,7698040.20849,709848.1939300001,7698115.93329,0.33228588104248047,0.33228588104248047,0.09188556671142578,13,231577
train_000586,talhao_13,adulto,709787.62888,7698040.20849,709863.3536800001,7698115.93329,0.3668947219848633,0.3668947219848633,0.0,17,256216
train_000587,talhao_13,adulto,709802.7886300001,7698040.20849,709878.51343,7698115.93329,0.3473796844482422,0.3473796844482422,0.0,19,244304
train_000588,multiplos_mosaico,misto,709817.9483800001,7698040.20849,709893.67318,7698115.93329,0.2727060317993164,0.2727060317993164,0.0054302215576171875,16,184660
train_000589,multiplos_mosaico,misto,709833.1081300001,7698040.20849,709908.83293,7698115.93329,0.18092823028564453,0.18092823028564453,0.037810325622558594,15,133057
train_000590,talhao_4_0,adulto,710090.82388,7698040.20849,710166.54868,7698115.93329,0.3347148895263672,0.3347148895263672,0.6126108169555664,29,218563
train_000591,talhao_4_0,adulto,710105.98363,7698040.20849,710181.70843,7698115.93329,0.5331716537475586,0.5331716537475586,0.42021846771240234,31,363059
train_000592,talhao_4_0,adulto,710121.14338,7698040.20849,710196.86818,7698115.93329,0.6826410293579102,0.6826410293579102,0.24167537689208984,40,464502
train_000593,talhao_4_0,adulto,710136.30313,7698040.20849,710212.02793,7698115.93329,0.7031364440917969,0.7031364440917969,0.09475994110107422,41,467234
train_000594,talhao_4_0,adulto,710151.46288,7698040.20849,710227.18768,7698115.93329,0.6463508605957031,0.6463508605957031,0.0007886886596679688,35,436791
train_000595,talhao_4_0,adulto,710166.62263,7698040.20849,710242.3474300001,7698115.93329,0.5016241073608398,0.5016241073608398,0.0,28,345014
train_000596,multiplos_mosaico,misto,710181.78238,7698040.20849,710257.5071800001,7698115.93329,0.3656320571899414,0.3656320571899414,0.0,28,239685
train_000597,multiplos_mosaico,misto,710196.94213,7698040.20849,710272.6669300001,7698115.93329,0.27353477478027344,0.27353477478027344,0.0,25,177155
train_000598,multiplos_mosaico,misto,710212.10188,7698040.20849,710287.82668,7698115.93329,0.289703369140625,0.289703369140625,0.0,24,192867
train_000599,multiplos_mosaico,misto,710227.2616300001,7698040.20849,710302.98643,7698115.93329,0.3444843292236328,0.3444843292236328,0.0,28,223826
train_000600,multiplos_mosaico,misto,710242.4213800001,7698040.20849,710318.14618,7698115.93329,0.3576974868774414,0.3576974868774414,0.0,30,233691
train_000601,multiplos_mosaico,misto,710256.39793,7698040.20849,710332.1227300001,7698115.93329,0.3168611526489258,0.3168611526489258,0.0,26,210763
train_000602,multiplos_mosaico,misto,709742.14963,7698025.04874,709817.87443,7698100.77354,0.23732948303222656,0.23732948303222656,0.4824485778808594,6,183335
train_000603,talhao_13,adulto,709757.30938,7698025.04874,709833.0341800001,7698100.77354,0.3686990737915039,0.3686990737915039,0.30059814453125,7,256718
train_000604,talhao_13,adulto,709772.46913,7698025.04874,709848.1939300001,7698100.77354,0.46868896484375,0.46868896484375,0.10371112823486328,11,325404
train_000605,talhao_13,adulto,709787.62888,7698025.04874,709863.3536800001,7698100.77354,0.4840736389160156,0.4840736389160156,0.0,14,335233
train_000606,talhao_13,adulto,709802.7886300001,7698025.04874,709878.51343,7698100.77354,0.40668201446533203,0.40668201446533203,0.0,19,272546
train_000607,multiplos_mosaico,misto,709817.9483800001,7698025.04874,709893.67318,7698100.77354,0.2628459930419922,0.2628459930419922,0.018001556396484375,20,160569
train_000608,talhao_4_0,adulto,710090.82388,7698025.04874,710166.54868,7698100.77354,0.22651290893554688,0.22651290893554688,0.7239665985107422,30,137807
train_000609,talhao_4_0,adulto,710105.98363,7698025.04874,710181.70843,7698100.77354,0.4267082214355469,0.4267082214355469,0.5264997482299805,32,282683
train_000610,talhao_4_0,adulto,710121.14338,7698025.04874,710196.86818,7698100.77354,0.6174097061157227,0.6174097061157227,0.32630443572998047,46,406907
train_000611,talhao_4_0,adulto,710136.30313,7698025.04874,710212.02793,7698100.77354,0.6809558868408203,0.6809558868408203,0.14022064208984375,49,440627
train_000612,talhao_4_0,adulto,710151.46288,7698025.04874,710227.18768,7698100.77354,0.6842308044433594,0.6842308044433594,0.006171226501464844,40,455105
train_000613,talhao_4_0,adulto,710166.62263,7698025.04874,710242.3474300001,7698100.77354,0.5812568664550781,0.5812568664550781,0.0,35,393605
train_000614,talhao_1,adulto,710181.78238,7698025.04874,710257.5071800001,7698100.77354,0.47206783294677734,0.47206783294677734,0.0,36,312109
train_000615,talhao_1,adulto,710196.94213,7698025.04874,710272.6669300001,7698100.77354,0.3730735778808594,0.3730735778808594,0.0,27,251029
train_000616,talhao_1,adulto,710212.10188,7698025.04874,710287.82668,7698100.77354,0.3897829055786133,0.3897829055786133,0.0,24,268613
train_000617,talhao_1,adulto,710227.2616300001,7698025.04874,710302.98643,7698100.77354,0.42581653594970703,0.42581653594970703,0.0,29,285538
train_000618,talhao_1,adulto,710242.4213800001,7698025.04874,710318.14618,7698100.77354,0.41536617279052734,0.41536617279052734,0.0,32,277009
train_000619,talhao_1,adulto,710256.39793,7698025.04874,710332.1227300001,7698100.77354,0.3539714813232422,0.3539714813232422,0.0,28,235478
train_000620,multiplos_mosaico,misto,709726.98988,7698009.88899,709802.71468,7698085.61379,0.18997859954833984,0.18997859954833984,0.526371955871582,32,108069
train_000621,multiplos_mosaico,misto,709742.14963,7698009.88899,709817.87443,7698085.61379,0.3266716003417969,0.3266716003417969,0.4166526794433594,20,241320
train_000622,talhao_13,adulto,709757.30938,7698009.88899,709833.0341800001,7698085.61379,0.4678220748901367,0.4678220748901367,0.2744283676147461,11,326062
train_000623,talhao_13,adulto,709772.46913,7698009.88899,709848.1939300001,7698085.61379,0.601318359375,0.601318359375,0.09988021850585938,12,422110
train_000624,talhao_13,adulto,709787.62888,7698009.88899,709863.3536800001,7698085.61379,0.6152877807617188,0.6152877807617188,0.0,12,431399
train_000625,talhao_13,adulto,709802.7886300001,7698009.88899,709878.51343,7698085.61379,0.5128450393676758,0.5128450393676758,0.0026407241821289062,12,348943
train_000626,multiplos_mosaico,misto,709817.9483800001,7698009.88899,709893.67318,7698085.61379,0.3223581314086914,0.3223581314086914,0.05801582336425781,9,200500
train_000627,multiplos_mosaico,misto,709833.1081300001,7698009.88899,709908.83293,7698085.61379,0.15042400360107422,0.15042400360107422,0.10619831085205078,8,106293
train_000628,talhao_4_0,adulto,710090.82388,7698009.88899,710166.54868,7698085.61379,0.1628561019897461,0.1628561019897461,0.7696523666381836,19,99293
train_000629,talhao_4_0,adulto,710105.98363,7698009.88899,710181.70843,7698085.61379,0.3630514144897461,0.3630514144897461,0.595332145690918,29,236691
train_000630,talhao_4_0,adulto,710121.14338,7698009.88899,710196.86818,7698085.61379,0.550663948059082,0.550663948059082,0.39513683319091797,42,352837
train_000631,talhao_4_0,adulto,710136.30313,7698009.88899,710212.02793,7698085.61379,0.620147705078125,0.620147705078125,0.19494152069091797,47,389802
train_000632,talhao_4_0,adulto,710151.46288,7698009.88899,710227.18768,7698085.61379,0.6575870513916016,0.6575870513916016,0.021421432495117188,43,420229
train_000633,talhao_4_0,adulto,710166.62263,7698009.88899,710242.3474300001,7698085.61379,0.5780000686645508,0.5780000686645508,0.0,42,378026
train_000634,talhao_1,adulto,710181.78238,7698009.88899,710257.5071800001,7698085.61379,0.46881103515625,0.46881103515625,0.0,38,304007
train_000635,talhao_1,adulto,710196.94213,7698009.88899,710272.6669300001,7698085.61379,0.3729267120361328,0.3729267120361328,0.0,26,250979
train_000636,talhao_1,adulto,710212.10188,7698009.88899,710287.82668,7698085.61379,0.3897829055786133,0.3897829055786133,0.0,24,268613
train_000637,talhao_1,adulto,710227.2616300001,7698009.88899,710302.98643,7698085.61379,0.42581653594970703,0.42581653594970703,0.0,29,285538
train_000638,talhao_1,adulto,710242.4213800001,7698009.88899,710318.14618,7698085.61379,0.41536617279052734,0.41536617279052734,0.0,32,277009
train_000639,talhao_1,adulto,710256.39793,7698009.88899,710332.1227300001,7698085.61379,0.3539714813232422,0.3539714813232422,0.0,28,235478
train_000640,talhao_6,jovem,709696.67038,7697994.72924,709772.39518,7698070.45404,0.20648765563964844,0.20648765563964844,0.31264591217041016,49,61472
train_000641,talhao_6,jovem,709711.83013,7697994.72924,709787.55493,7698070.45404,0.2240133285522461,0.2240133285522461,0.3930797576904297,58,63826
train_000642,talhao_6,jovem,709726.98988,7697994.72924,709802.71468,7698070.45404,0.3179159164428711,0.3179159164428711,0.38599300384521484,64,143595
train_000643,multiplos_mosaico,misto,709742.14963,7697994.72924,709817.87443,7698070.45404,0.42432403564453125,0.42432403564453125,0.3163299560546875,47,276958
train_000644,talhao_13,adulto,709757.30938,7697994.72924,709833.0341800001,7698070.45404,0.5535621643066406,0.5535621643066406,0.21418380737304688,38,363756
train_000645,talhao_13,adulto,709772.46913,7697994.72924,709848.1939300001,7698070.45404,0.6894798278808594,0.6894798278808594,0.07971382141113281,29,476008
train_000646,talhao_13,adulto,709787.62888,7697994.72924,709863.3536800001,7698070.45404,0.6860208511352539,0.6860208511352539,0.0,19,482966
train_000647,talhao_13,adulto,709802.7886300001,7697994.72924,709878.51343,7698070.45404,0.5832118988037109,0.5832118988037109,0.012500762939453125,15,399194
train_000648,multiplos_mosaico,misto,709817.9483800001,7697994.72924,709893.67318,7698070.45404,0.38301658630371094,0.38301658630371094,0.10795402526855469,12,240734
train_000649,multiplos_mosaico,misto,709833.1081300001,7697994.72924,709908.83293,7698070.45404,0.18282318115234375,0.18282318115234375,0.18850421905517578,9,130131
train_000650,talhao_4_0,adulto,710105.98363,7697994.72924,710181.70843,7698070.45404,0.31819725036621094,0.31819725036621094,0.6360034942626953,20,210033
train_000651,talhao_4_0,adulto,710121.14338,7697994.72924,710196.86818,7698070.45404,0.48565101623535156,0.48565101623535156,0.44045352935791016,37,308397
train_000652,talhao_4_0,adulto,710136.30313,7697994.72924,710212.02793,7698070.45404,0.5399284362792969,0.5399284362792969,0.24025821685791016,41,335673
train_000653,talhao_4_0,adulto,710151.46288,7697994.72924,710227.18768,7698070.45404,0.5874605178833008,0.5874605178833008,0.048043251037597656,40,370875
train_000654,talhao_4_0,adulto,710166.62263,7697994.72924,710242.3474300001,7698070.45404,0.5422725677490234,0.5422725677490234,0.0,41,351526
train_000655,talhao_1,adulto,710181.78238,7697994.72924,710257.5071800001,7698070.45404,0.43344593048095703,0.43344593048095703,0.0,42,276533
train_000656,talhao_1,adulto,710196.94213,7697994.72924,710272.6669300001,7698070.45404,0.35791587829589844,0.35791587829589844,0.0,24,241455
train_000657,talhao_1,adulto,710212.10188,7697994.72924,710287.82668,7698070.45404,0.38825321197509766,0.38825321197509766,0.0,24,267836
train_000658,talhao_1,adulto,710227.2616300001,7697994.72924,710302.98643,7698070.45404,0.42049503326416016,0.42049503326416016,0.0,27,284247
train_000659,talhao_1,adulto,710242.4213800001,7697994.72924,710318.14618,7698070.45404,0.41004467010498047,0.41004467010498047,0.0,30,275718
train_000660,talhao_1,adulto,710256.39793,7697994.72924,710332.1227300001,7698070.45404,0.3486499786376953,0.3486499786376953,0.0,26,234187
train_000661,talhao_6,jovem,709696.67038,7697979.569490001,709772.39518,7698055.294290001,0.3166484832763672,0.3166484832763672,0.18689250946044922,74,94775
train_000662,talhao_6,jovem,709711.83013,7697979.569490001,709787.55493,7698055.294290001,0.3742523193359375,0.3742523193359375,0.24764156341552734,97,104588
train_000663,talhao_6,jovem,709726.98988,7697979.569490001,709802.71468,7698055.294290001,0.4766979217529297,0.4766979217529297,0.24636459350585938,119,168921
train_000664,multiplos_mosaico,misto,709742.14963,7697979.569490001,709817.87443,7698055.294290001,0.5298070907592773,0.5298070907592773,0.21668434143066406,98,267450
train_000665,talhao_13,adulto,709757.30938,7697979.569490001,709833.0341800001,7698055.294290001,0.6189670562744141,0.6189670562744141,0.1546163558959961,93,338750
train_000666,talhao_13,adulto,709772.46913,7697979.569490001,709848.1939300001,7698055.294290001,0.7289609909057617,0.7289609909057617,0.06022453308105469,67,453376
train_000667,talhao_13,adulto,709787.62888,7697979.569490001,709863.3536800001,7698055.294290001,0.6853876113891602,0.6853876113891602,0.0,44,452841
train_000668,talhao_13,adulto,709802.7886300001,7697979.569490001,709878.51343,7698055.294290001,0.5733566284179688,0.5733566284179688,0.028402328491210938,21,384307
train_000669,multiplos_mosaico,misto,709817.9483800001,7697979.569490001,709893.67318,7698055.294290001,0.3865680694580078,0.3865680694580078,0.16393375396728516,15,250032
train_000670,multiplos_mosaico,misto,709833.1081300001,7697979.569490001,709908.83293,7698055.294290001,0.1863727569580078,0.1863727569580078,0.28141117095947266,4,139705
train_000671,talhao_4_0,adulto,710105.98363,7697979.569490001,710181.70843,7698055.294290001,0.25665855407714844,0.25665855407714844,0.6618366241455078,20,165273
train_000672,talhao_4_0,adulto,710121.14338,7697979.569490001,710196.86818,7698055.294290001,0.3871498107910156,0.3871498107910156,0.49799633026123047,36,238493
train_000673,talhao_4_0,adulto,710136.30313,7697979.569490001,710212.02793,7698055.294290001,0.41350269317626953,0.41350269317626953,0.30123233795166016,41,250075
train_000674,talhao_4_0,adulto,710151.46288,7697979.569490001,710227.18768,7698055.294290001,0.4615745544433594,0.4615745544433594,0.10197257995605469,40,285575
train_000675,talhao_4_0,adulto,710166.62263,7697979.569490001,710242.3474300001,7698055.294290001,0.4467134475708008,0.4467134475708008,0.014090538024902344,41,285054
train_000676,multiplos_mosaico,misto,710181.78238,7697979.569490001,710257.5071800001,7698055.294290001,0.33612060546875,0.33612060546875,0.0,40,215013
train_000677,multiplos_mosaico,misto,710196.94213,7697979.569490001,710272.6669300001,7698055.294290001,0.26476192474365234,0.26476192474365234,0.0,16,188274
train_000678,multiplos_mosaico,misto,710212.10188,7697979.569490001,710287.82668,7698055.294290001,0.284820556640625,0.284820556640625,0.0,9,211079
train_000679,multiplos_mosaico,misto,710227.2616300001,7697979.569490001,710302.98643,7698055.294290001,0.2778596878051758,0.2778596878051758,0.0,10,207403
train_000680,multiplos_mosaico,misto,710242.4213800001,7697979.569490001,710318.14618,7698055.294290001,0.25688743591308594,0.25688743591308594,0.0,11,194345
train_000681,multiplos_mosaico,misto,710256.39793,7697979.569490001,710332.1227300001,7698055.294290001,0.21738815307617188,0.21738815307617188,0.0,7,166017
train_000682,talhao_5,jovem,709696.67038,7697964.40974,709772.39518,7698040.13454,0.4300727844238281,0.4300727844238281,0.07666015625,91,130786
train_000683,talhao_5,jovem,709711.83013,7697964.40974,709787.55493,7698040.13454,0.5277547836303711,0.5277547836303711,0.1156005859375,125,147833
train_000684,talhao_5,jovem,709726.98988,7697964.40974,709802.71468,7698040.13454,0.6479959487915039,0.6479959487915039,0.1156005859375,158,198069
train_000685,talhao_5,jovem,709742.14963,7697964.40974,709817.87443,7698040.13454,0.6549882888793945,0.6549882888793945,0.1149148941040039,141,256289
train_000686,talhao_5,jovem,709757.30938,7697964.40974,709833.0341800001,7698040.13454,0.6946430206298828,0.6946430206298828,0.0929250717163086,128,312922
train_000687,talhao_5,jovem,709772.46913,7697964.40974,709848.1939300001,7698040.13454,0.7469263076782227,0.7469263076782227,0.038611412048339844,98,400699
train_000688,talhao_5,jovem,709787.62888,7697964.40974,709863.3536800001,7698040.13454,0.6544713973999023,0.6544713973999023,0.0,65,387215
train_000689,talhao_13,adulto,709802.7886300001,7697964.40974,709878.51343,7698040.13454,0.5207185745239258,0.5207185745239258,0.05025959014892578,30,331978
train_000690,multiplos_mosaico,misto,709817.9483800001,7697964.40974,709893.67318,7698040.13454,0.3400888442993164,0.3400888442993164,0.22586917877197266,14,224941
train_000691,multiplos_mosaico,misto,709833.1081300001,7697964.40974,709908.83293,7698040.13454,0.15213680267333984,0.15213680267333984,0.37566471099853516,5,115864
train_000692,talhao_4_0,adulto,710105.98363,7697964.40974,710181.70843,7698040.13454,0.1853628158569336,0.1853628158569336,0.6609439849853516,17,116200
train_000693,talhao_4_0,adulto,710121.14338,7697964.40974,710196.86818,7698040.13454,0.2757759094238281,0.2757759094238281,0.5371818542480469,27,165280
train_000694,talhao_4_0,adulto,710136.30313,7697964.40974,710212.02793,7698040.13454,0.2815399169921875,0.2815399169921875,0.37136173248291016,32,167114
train_000695,talhao_4_0,adulto,710151.46288,7697964.40974,710227.18768,7698040.13454,0.3013267517089844,0.3013267517089844,0.17190074920654297,32,181025
train_000696,talhao_4_0,adulto,710166.62263,7697964.40974,710242.3474300001,7698040.13454,0.28057289123535156,0.28057289123535156,0.04474353790283203,31,174307
train_000697,multiplos_mosaico,misto,710181.78238,7697964.40974,710257.5071800001,7698040.13454,0.16998004913330078,0.16998004913330078,0.0,28,108006
train_000698,talhao_5,jovem,709696.67038,7697949.24999,709772.39518,7698024.97479,0.5286550521850586,0.5286550521850586,0.014182090759277344,113,158680
train_000699,talhao_5,jovem,709711.83013,7697949.24999,709787.55493,7698024.97479,0.6664152145385742,0.6664152145385742,0.029779434204101562,160,184601
train_000700,talhao_5,jovem,709726.98988,7697949.24999,709802.71468,7698024.97479,0.8056306838989258,0.8056306838989258,0.029779434204101562,208,226242
train_000701,talhao_5,jovem,709742.14963,7697949.24999,709817.87443,7698024.97479,0.786686897277832,0.786686897277832,0.029779434204101562,209,250109
train_000702,talhao_5,jovem,709757.30938,7697949.24999,709833.0341800001,7698024.97479,0.7858381271362305,0.7858381271362305,0.029779434204101562,205,281511
train_000703,talhao_5,jovem,709772.46913,7697949.24999,709848.1939300001,7698024.97479,0.7640895843505859,0.7640895843505859,0.015463829040527344,163,333456
train_000704,talhao_5,jovem,709787.62888,7697949.24999,709863.3536800001,7698024.97479,0.6264266967773438,0.6264266967773438,0.0,115,307544
train_000705,talhao_13,adulto,709802.7886300001,7697949.24999,709878.51343,7698024.97479,0.47039222717285156,0.47039222717285156,0.05711650848388672,60,262427
train_000706,multiplos_mosaico,misto,709817.9483800001,7697949.24999,709893.67318,7698024.97479,0.30707740783691406,0.30707740783691406,0.2264537811279297,35,185014
train_000707,talhao_22,jovem,709969.54588,7697949.24999,710045.2706800001,7698024.97479,0.17952251434326172,0.17952251434326172,0.24865150451660156,23,101331
train_000708,talhao_22,jovem,709984.70563,7697949.24999,710060.4304300001,7698024.97479,0.1847553253173828,0.1847553253173828,0.1906261444091797,24,103571
train_000709,talhao_22,jovem,709999.86538,7697949.24999,710075.59018,7698024.97479,0.1838226318359375,0.1838226318359375,0.10361289978027344,23,103363
train_000710,talhao_4_0,adulto,710121.14338,7697949.24999,710196.86818,7698024.97479,0.17017459869384766,0.17017459869384766,0.5288801193237305,19,100457
train_000711,talhao_4_0,adulto,710136.30313,7697949.24999,710212.02793,7698024.97479,0.17017459869384766,0.17017459869384766,0.4031381607055664,19,100457
train_000712,talhao_4_0,adulto,710151.46288,7697949.24999,710227.18768,7698024.97479,0.17017459869384766,0.17017459869384766,0.22383785247802734,19,100457
train_000713,talhao_5,jovem,709696.67038,7697934.09024,709772.39518,7698009.81504,0.5671586990356445,0.5671586990356445,0.0,124,170603
train_000714,talhao_5,jovem,709711.83013,7697934.09024,709787.55493,7698009.81504,0.7449970245361328,0.7449970245361328,0.0,188,206207
train_000715,talhao_5,jovem,709726.98988,7697934.09024,709802.71468,7698009.81504,0.9041881561279297,0.9041881561279297,0.0,254,236992
train_000716,talhao_5,jovem,709742.14963,7697934.09024,709817.87443,7698009.81504,0.8851480484008789,0.8851480484008789,0.0,275,230224
train_000717,talhao_5,jovem,709757.30938,7697934.09024,709833.0341800001,7698009.81504,0.8809814453125,0.8809814453125,0.0,290,245261
train_000718,talhao_5,jovem,709772.46913,7697934.09024,709848.1939300001,7698009.81504,0.7857532501220703,0.7857532501220703,0.0,239,258765
train_000719,talhao_5,jovem,709787.62888,7697934.09024,709863.3536800001,7698009.81504,0.6080121994018555,0.6080121994018555,0.0,173,223208
train_000720,talhao_13,adulto,709802.7886300001,7697934.09024,709878.51343,7698009.81504,0.4300661087036133,0.4300661087036133,0.05444049835205078,101,188356
train_000721,multiplos_mosaico,misto,709817.9483800001,7697934.09024,709893.67318,7698009.81504,0.3035421371459961,0.3035421371459961,0.18589019775390625,67,148717
train_000722,multiplos_mosaico,misto,709833.1081300001,7697934.09024,709908.83293,7698009.81504,0.16715240478515625,0.16715240478515625,0.29576683044433594,43,79223
train_000723,talhao_22,jovem,709954.38613,7697934.09024,710030.1109300001,7698009.81504,0.22161293029785156,0.22161293029785156,0.40813350677490234,43,111451
train_000724,talhao_22,jovem,709969.54588,7697934.09024,710045.2706800001,7698009.81504,0.31349658966064453,0.31349658966064453,0.2993745803833008,50,162830
train_000725,talhao_22,jovem,709984.70563,7697934.09024,710060.4304300001,7698009.81504,0.35053443908691406,0.35053443908691406,0.20127105712890625,63,177758
train_000726,talhao_22,jovem,709999.86538,7697934.09024,710075.59018,7698009.81504,0.3365640640258789,0.3365640640258789,0.09938430786132812,60,171207
train_000727,talhao_22,jovem,710015.0251300001,7697934.09024,710090.74993,7698009.81504,0.25983333587646484,0.25983333587646484,0.008101463317871094,38,140213
train_000728,talhao_5,jovem,709696.67038,7697918.93049,709772.39518,7697994.65529,0.5682916641235352,0.5682916641235352,0.0,157,162873
train_000729,talhao_5,jovem,709711.83013,7697918.93049,709787.55493,7697994.65529,0.7684869766235352,0.7684869766235352,0.0,230,205668
train_000730,talhao_5,jovem,709726.98988,7697918.93049,709802.71468,7697994.65529,0.9398574829101562,0.9398574829101562,0.0,306,221556
train_000731,talhao_5,jovem,709742.14963,7697918.93049,709817.87443,7697994.65529,0.9217748641967773,0.9217748641967773,0.0,338,190826
train_000732,talhao_5,jovem,709757.30938,7697918.93049,709833.0341800001,7697994.65529,0.9207582473754883,0.9207582473754883,0.0,352,195104
train_000733,talhao_5,jovem,709772.46913,7697918.93049,709848.1939300001,7697994.65529,0.7830476760864258,0.7830476760864258,0.0,292,183743
train_000734,talhao_5,jovem,709787.62888,7697918.93049,709863.3536800001,7697994.65529,0.5828523635864258,0.5828523635864258,0.0,218,140972
train_000735,talhao_13,adulto,709802.7886300001,7697918.93049,709878.51343,7697994.65529,0.39815521240234375,0.39815521240234375,0.04454803466796875,136,123522
train_000736,talhao_12,jovem,709817.9483800001,7697918.93049,709893.67318,7697994.65529,0.3117094039916992,0.3117094039916992,0.13591957092285156,91,121400
train_000737,talhao_12,jovem,709833.1081300001,7697918.93049,709908.83293,7697994.65529,0.1978302001953125,0.1978302001953125,0.21342849731445312,63,72003
train_000738,talhao_12,jovem,709848.26788,7697918.93049,709923.99268,7697994.65529,0.1544790267944336,0.1544790267944336,0.2607240676879883,57,37256
train_000739,talhao_12,jovem,709863.42763,7697918.93049,709939.15243,7697994.65529,0.1544790267944336,0.1544790267944336,0.44806575775146484,57,37256
train_000740,talhao_22,jovem,709939.22638,7697918.93049,710014.95118,7697994.65529,0.16776084899902344,0.16776084899902344,0.6166887283325195,51,74723
train_000741,talhao_22,jovem,709954.38613,7697918.93049,710030.1109300001,7697994.65529,0.33841896057128906,0.33841896057128906,0.4352235794067383,69,165553
train_000742,talhao_22,jovem,709969.54588,7697918.93049,710045.2706800001,7697994.65529,0.4703807830810547,0.4703807830810547,0.29001617431640625,87,230422
train_000743,talhao_22,jovem,709984.70563,7697918.93049,710060.4304300001,7697994.65529,0.5437755584716797,0.5437755584716797,0.16777801513671875,105,262793
train_000744,talhao_22,jovem,709999.86538,7697918.93049,710075.59018,7697994.65529,0.5144424438476562,0.5144424438476562,0.0682210922241211,105,248139
train_000745,talhao_22,jovem,710015.0251300001,7697918.93049,710090.74993,7697994.65529,0.39763355255126953,0.39763355255126953,0.0075740814208984375,78,196642
train_000746,talhao_22,jovem,710030.1848800001,7697918.93049,710105.90968,7697994.65529,0.226959228515625,0.226959228515625,0.0,58,105799
train_000747,talhao_5,jovem,709696.67038,7697903.7707400005,709772.39518,7697979.4955400005,0.5706748962402344,0.5706748962402344,0.0,183,153661
train_000748,talhao_5,jovem,709711.83013,7697903.7707400005,709787.55493,7697979.4955400005,0.7708702087402344,0.7708702087402344,0.0,266,194104
train_000749,talhao_5,jovem,709726.98988,7697903.7707400005,709802.71468,7697979.4955400005,0.9494810104370117,0.9494810104370117,0.0,336,209036
train_000750,talhao_5,jovem,709742.14963,7697903.7707400005,709817.87443,7697979.4955400005,0.9532814025878906,0.9532814025878906,0.0,376,175517
train_000751,talhao_5,jovem,709757.30938,7697903.7707400005,709833.0341800001,7697979.4955400005,0.9439754486083984,0.9439754486083984,0.0,384,167399
train_000752,talhao_5,jovem,709772.46913,7697903.7707400005,709848.1939300001,7697979.4955400005,0.7707395553588867,0.7707395553588867,0.0,318,133955
train_000753,talhao_5,jovem,709787.62888,7697903.7707400005,709863.3536800001,7697979.4955400005,0.571467399597168,0.571467399597168,0.0,232,93749
